nace,esize_class,gender,age_class,lpk,education,experience,target,xgb,grb,rf,lm,svr,tf
F,1_49,M,50-59,p712,G2,6,2.33,3.02432,3.1489614792675207,2.991523546727216,2.801688441201449,2.920986480955662,3.202745
F,1_49,F,50-59,p334,G2,6,2.33,2.9786294,3.024905078799407,3.0363039613178495,2.81378654345182,2.9427032992714377,3.4932618
C,1_49,M,40-49,p711,G2,0,2.7,2.862459,3.1364794256149864,2.8948674671503083,3.2483464560117126,2.7899336350552,2.9197755
C,50_249,M,40-49,p313,G2,3,7.2,5.9675803,6.148740533415089,6.172912044100979,5.982130013403387,6.478902147921219,6.484788
C,50_249,F,30-39,p311,G4,0,6.07,5.4228406,5.344318057296722,5.371712340669462,5.826345986294344,5.308889129827135,5.283829
C,50_249,M,30-39,p834,G2,10,7.63,5.501151,5.487122364304694,5.579148496854963,5.525715661395208,5.557642732517434,5.761342
C,50_249,F,30-39,p243,G3,12,8.46,6.7776423,6.720982595325913,7.098817829962073,6.646315013163872,6.462413089128586,6.3894067
C,50_249,M,14-29,p311,G3,2,6.59,6.453906,6.3837792171367935,6.766104252437738,5.513467952475301,6.79699588823877,6.015812
C,50_249,M,30-39,p813,G3,7,7.8,6.518222,6.479627785407656,5.911619731316996,6.182172268642829,6.81181295430576,6.622145
C,50_249,M,14-29,p813,G2,1,6.34,5.1777353,5.408315660954154,5.130616319533377,5.2709931733290185,5.72738957888783,5.9138837
C,50_249,M,30-39,p313,G3,10,7.59,7.1984863,6.860071357216705,7.569589645863281,6.783677847324135,7.539973813558929,7.4435544
H,1_49,M,30-39,p243,G4,4,6.81,6.3435154,5.943027090877676,5.6323599144024925,6.129978463256045,6.504911473377817,6.9245634
H,1_49,F,30-39,p333,G3,1,6.79,4.6812644,3.5688655735748664,4.348010941864619,3.6522279168421115,4.882658775691919,5.172053
H,1_49,F,30-39,p122,G3,6,7.55,8.467451,7.921687368712276,7.92330804610757,7.8280228298597345,8.453391846279542,8.598241
C,1_49,M,50-59,p132,G3,21,6.01,4.8714356,4.530295318476249,4.476355776053439,6.267846040524134,4.203262135351222,4.8536415
C,1_49,M,14-29,p711,G3,3,7.1,3.3976207,3.4735789495806135,3.0252994370906903,3.681944179600692,2.8981443951006773,3.2857428
C,1_49,M,60+,p834,G2,7,3.83,3.8170042,3.453242726225719,3.5180162371758503,3.7417878915689036,3.209936768511774,2.9437273
C,1_49,F,60+,p721,G1,19,5.28,4.2387767,4.048452295309253,3.781386985634311,3.0089737664495466,4.667159531748226,4.077361
C,1_49,M,14-29,p721,G1,1,4.89,3.6716723,3.4870909193350426,4.112925434238279,3.49461823685415,4.1786095657430185,3.7294235
C,GT_250,M,14-29,p214,G4,4,10.72,8.210079,8.283935558306506,7.932693012494818,7.232139289632241,7.94610594727324,7.3995147
C,GT_250,M,30-39,p816,G2,7,5.98,6.2069983,6.4014795535081275,6.354870789301737,5.929285050833218,6.426740554357909,6.1421947
C,GT_250,M,30-39,p816,G2,2,4.25,5.9463854,6.052363944274097,5.925700101667569,5.84911791105989,5.719722481400934,6.0153923
C,GT_250,M,14-29,p816,G2,0,5.97,5.1259856,5.045806355095199,5.211272055446272,5.513234656637451,5.356932165408324,5.5575457
C,GT_250,M,14-29,p816,G2,0,6.17,5.1259856,5.045806355095199,5.211272055446272,5.513234656637451,5.356932165408324,5.5575457
C,GT_250,F,14-29,p932,G2,2,5.04,3.6887054,3.6072705179423323,3.8724139014774592,3.463806908279974,3.8512366598239907,3.584537
C,GT_250,F,40-49,p932,G2,11,5.35,3.785294,3.5916631227469633,4.199892701226423,3.7337724492196918,4.4269105408538705,3.8829942
C,GT_250,M,40-49,p816,G2,6,6.47,5.9964476,6.11752727838468,6.333028079570809,5.735099913713172,6.3846321000768285,6.0362377
C,GT_250,F,40-49,p932,G2,14,5.07,3.9319365,3.5916631227469633,4.194364544680963,3.7818727330836888,4.417968869737335,3.9664083
C,GT_250,F,40-49,p932,G2,11,5.32,3.785294,3.5916631227469633,4.199892701226423,3.7337724492196918,4.4269105408538705,3.8829942
C,GT_250,M,30-39,p816,G2,12,8.0,6.4537354,6.427705940221981,6.522228396348604,6.009452190606546,6.693528868720035,6.2985425
C,GT_250,M,14-29,p816,G2,0,5.97,5.1259856,5.045806355095199,5.211272055446272,5.513234656637451,5.356932165408324,5.5575457
C,GT_250,F,14-29,p932,G2,2,4.8,3.6887054,3.6072705179423323,3.8724139014774592,3.463806908279974,3.8512366598239907,3.584537
C,GT_250,M,14-29,p816,G2,2,6.25,5.976772,6.052363944274097,5.946941237432291,5.545301512546782,5.841275075832625,5.7622843
C,GT_250,M,50-59,p816,G2,11,5.99,5.7099366,5.714328657354379,5.734920776811629,5.5640921127073595,6.12421039763193,5.866121
C,GT_250,F,40-49,p754,G2,14,7.54,4.694855,4.659894711113039,4.784873737008536,4.6498539223527695,4.811511819067902,5.0184345
C,GT_250,M,14-29,p132,G3,0,5.27,7.5204306,7.223199033924965,7.9930794552916895,7.412390502464184,7.677981662106126,8.412859
C,GT_250,F,40-49,p816,G2,18,6.76,5.36454,5.051798029871797,5.285294532621197,5.486408609575764,5.438058081805335,5.461851
C,GT_250,F,40-49,p932,G2,12,5.14,3.8466759,3.5916631227469633,4.1981264517866785,3.7498058771743574,4.430589030038277,3.908901
C,GT_250,M,40-49,p214,G4,12,10.35,8.2841215,8.636601283969222,8.431255145764691,7.486071402617293,9.61663748142312,8.124657
C,GT_250,M,30-39,p214,G4,3,10.63,8.425753,8.71744686202448,7.99441639775247,7.5199222601906826,8.375336123276082,8.178909
C,GT_250,M,30-39,p816,G2,11,7.59,6.3703475,6.427705940221981,6.397219905321241,5.9934187626518804,6.67106198054842,6.263714
C,GT_250,F,50-59,p932,G2,12,5.1,3.4960437,3.389214254170845,3.6553399581209836,3.498630936395217,3.7540646643942024,3.563055
C,GT_250,M,14-29,p816,G2,5,6.88,6.1970167,6.39902287760628,6.679263853485325,5.593401796410779,6.425628929548868,5.9478235
C,GT_250,F,14-29,p932,G2,0,4.39,3.3740351,3.370520623153652,3.2639122238024876,3.4317400523706425,3.547570328977513,3.538144
C,GT_250,M,14-29,p816,G2,2,6.05,5.976772,6.052363944274097,5.946941237432291,5.545301512546782,5.841275075832625,5.7622843
C,GT_250,M,30-39,p816,G2,10,6.72,6.3703475,6.427705940221981,6.381169129225065,5.977385334697215,6.634173885582363,6.228885
C,GT_250,F,14-29,p932,G2,1,4.74,3.603551,3.5341886616352514,3.8052218534115814,3.447773480325308,3.706971524197662,3.5610313
C,GT_250,M,40-49,p816,G2,12,6.37,6.1720986,6.146210341000381,6.409954232775754,5.831300481441166,6.833910962508092,6.23108
C,GT_250,M,30-39,p214,G3,4,10.78,7.589274,7.619832147909218,7.726687367569298,7.053734757336685,8.126095951704324,7.435644
C,GT_250,M,40-49,p432,G2,18,6.72,5.407175,5.724978286692408,5.722920825323697,5.347410691465732,6.03717508123675,5.235453
C,GT_250,M,14-29,p816,G2,2,5.53,5.976772,6.052363944274097,5.946941237432291,5.545301512546782,5.841275075832625,5.7622843
C,GT_250,M,14-29,p816,G2,2,6.31,5.976772,6.052363944274097,5.946941237432291,5.545301512546782,5.841275075832625,5.7622843
C,GT_250,M,40-49,p432,G2,19,6.9,5.4034257,5.881767729192187,5.718755576521047,5.3634441194203974,6.023171820387557,5.2769547
C,GT_250,F,40-49,p932,G2,12,4.78,3.8466759,3.5916631227469633,4.1981264517866785,3.7498058771743574,4.430589030038277,3.908901
C,GT_250,M,30-39,p214,G3,6,9.02,7.8445215,7.679449721474419,8.128687447785216,7.085801613246017,8.265999082018304,7.4710836
C,GT_250,M,50-59,p816,G2,14,6.47,5.958901,5.75435785970496,6.217439982227258,5.6121923965713565,6.317571285611502,5.9997716
C,GT_250,M,14-29,p214,G3,3,9.43,7.102509,7.066373203174975,7.327742583148278,6.733884930868912,7.103205105328592,6.687084
C,GT_250,M,14-29,p932,G2,2,5.24,4.090448,3.9707751359321466,3.937527162662574,3.9048993478733696,4.121263346520091,3.928008
E,1_49,M,60+,p962,G2,1,2.17,2.5336995,2.5742575166627617,2.588957896085955,1.9387450827553225,2.6911118630320323,2.932515
E,1_49,M,50-59,p833,G2,3,5.14,3.3784466,3.0239734183104168,3.5924459291835418,2.2545787989599915,3.322359372282042,3.3549948
C,1_49,F,14-29,p214,G3,0,2.4,4.3592095,4.783256654903167,4.736791054713758,4.888956009854904,4.023027933348219,5.1732144
C,1_49,M,14-29,p243,G3,1,7.19,5.833168,5.850415191487753,5.72987169572121,5.508365993288828,5.774148363642744,5.467199
I,1_49,F,30-39,p141,G3,0,5.46,4.1076646,4.603443625454517,3.6037407648568975,4.129507902153467,3.5180998302412,4.834518
I,1_49,F,50-59,p515,G3,7,4.78,3.2202027,3.088908339745615,3.4678623457888165,2.712122375688981,3.719151720619097,3.5111918
I,1_49,F,14-29,p422,G2,0,2.83,2.9789827,3.0687570389668233,3.3481284533407907,2.551934436965889,3.089419544362315,3.2020059
I,1_49,F,50-59,p513,G2,16,3.4,2.7993267,2.8292104051314455,2.6466083893024535,2.215805940716753,2.7874030205223983,2.7021737
I,1_49,F,40-49,p512,G2,16,3.93,3.0519547,3.0845190475597644,2.718132779908639,2.9674252909381647,2.9221458363018478,2.850371
N,1_49,M,30-39,p121,G4,9,3.96,6.630487,7.764169587282726,7.45984562523926,7.52537277982823,5.06091752875922,7.136797
N,1_49,M,14-29,p332,G2,0,2.28,2.947004,3.152012642117778,3.0913998468123673,2.9229971420942715,2.8761132796682527,3.54108
N,1_49,F,14-29,p333,G3,0,3.91,3.59906,3.5251524793890026,3.7248407585263634,3.1712714832852216,3.6736820306084534,3.2601266
M,1_49,F,14-29,p265,G3,2,3.69,3.9572861,4.54009143262771,3.9872239678521852,3.5308159708199867,4.299116707737847,3.8136992
M,1_49,F,14-29,p343,G3,0,2.96,3.390437,3.4546741930743887,3.3612103955099832,3.370728015840739,3.5073343051966805,3.0221677
M,1_49,F,14-29,p343,G3,0,2.5,3.390437,3.4546741930743887,3.3612103955099832,3.370728015840739,3.5073343051966805,3.0221677
C,1_49,M,50-59,p711,G2,0,6.73,2.860263,3.117556670720219,3.0569429860024564,2.9971715152325715,2.8979204901997893,3.0897846
C,1_49,M,30-39,p711,G2,0,5.96,2.9864042,3.0953139668130896,3.0443528171628373,3.426498165177093,2.812798085430831,3.1372018
C,1_49,M,30-39,p711,G2,0,5.06,2.9864042,3.0953139668130896,3.0443528171628373,3.426498165177093,2.812798085430831,3.1372018
C,1_49,M,50-59,p711,G2,0,3.51,2.860263,3.117556670720219,3.0569429860024564,2.9971715152325715,2.8979204901997893,3.0897846
N,1_49,F,30-39,p243,G3,2,9.7,5.6196895,5.547670423145352,5.3364622431027815,5.013491629855538,5.252489128309154,5.8703375
N,1_49,F,50-59,p143,G4,5,3.17,5.2628775,4.994596675376916,4.919768037255787,5.171397438903327,5.837656246490186,6.242439
N,1_49,F,14-29,p333,G3,1,3.4,4.0862565,3.6925696639251915,3.814870119302728,3.1873049112398872,3.755066537551522,3.3439703
N,1_49,F,14-29,p243,G3,0,4.5,4.8837576,5.087573827511395,4.777228379448564,4.677608375433098,5.112971144957829,5.5583262
R,1_49,M,40-49,p111,G4,7,10.0,9.0616,8.16856589801175,8.58084142374023,8.335745560769784,8.161090329438856,7.2301455
P,50_249,F,30-39,p233,G4,15,5.39,5.855877,5.9878033709475655,5.858986252356026,6.441074142711133,5.582128787708788,6.229391
P,50_249,F,50-59,p112,G4,3,8.78,9.252876,9.0664215202039,8.503089500304704,8.278346825493628,8.606497325271349,9.111598
P,50_249,M,60+,p741,G2,1,2.9,3.2908452,3.3676695395375664,3.424086279400051,3.554008045028363,3.1050085372959195,3.4205956
C,1_49,F,60+,p821,G2,1,5.19,3.1876402,3.0143058189465832,3.4322160507127,2.3119446253968023,3.439314811672168,3.157925
C,1_49,M,30-39,p132,G3,0,9.01,6.337067,5.799315304911455,6.423080977513537,6.360470703420677,5.682085724146365,5.9570084
C,1_49,M,14-29,p742,G3,0,5.16,4.613035,4.266950165741029,4.585129938705106,4.225820547923275,4.613996096919173,4.2275195
C,1_49,M,14-29,p132,G3,5,7.28,5.4201336,4.789146614620083,5.595830944575694,6.136821444680897,4.909839762528381,5.570954
C,1_49,M,14-29,p132,G3,4,7.74,5.535231,4.386470925448337,5.699211255306458,6.120788016726231,4.923888569726013,5.588583
Q,50_249,F,40-49,p341,G2,13,3.94,3.3805435,3.46468126169866,3.472251615154687,3.398374161704632,3.312091868346883,3.0968301
Q,50_249,F,40-49,p341,G2,11,3.93,3.3733675,3.46468126169866,3.472092659692151,3.3663073057953006,3.321107266779944,3.0898557
Q,50_249,F,60+,p341,G3,11,3.94,3.2774975,3.5124413351110695,3.395140160337934,3.418651011525094,3.14285977074945,2.9574034
Q,50_249,F,50-59,p341,G2,13,3.93,3.282278,3.3523750604087033,3.4224512803733704,3.147199220925491,3.3173327428677473,3.0281568
Q,50_249,F,40-49,p341,G2,12,3.93,3.366244,3.46468126169866,3.487035462640675,3.3823407337499662,3.316976276236136,3.0933428
C,1_49,M,14-29,p214,G2,1,4.43,4.83103,4.855491570157775,4.736287252779785,4.834919748330256,4.52229232231828,5.0672917
C,1_49,F,30-39,p121,G3,6,14.38,5.828893,5.853365112294673,5.416699941366077,6.927590875869843,6.947987097510697,6.721982
C,50_249,F,30-39,p932,G2,1,4.49,3.4478333,3.283665081873993,3.7207290217790803,3.4947110347358112,3.2199369066205548,3.2653413
C,50_249,M,30-39,p814,G3,6,6.9,6.424822,5.9052481021763,5.910835160521815,5.892800769671836,6.236931371817554,6.303282
C,50_249,F,14-29,p932,G2,1,4.31,3.3651476,3.283665081873993,3.7000041008446156,3.190894636222703,3.3036082478300366,3.0972285
C,50_249,M,14-29,p133,G3,0,9.54,9.267826,9.442186541339174,9.885521173235016,10.588459587406991,9.576255296714738,11.935966
C,50_249,M,30-39,p814,G2,0,4.82,4.6935644,4.780632596766207,4.893880358033414,5.285438072871132,4.748271460724645,4.665625
C,50_249,F,50-59,p911,G2,0,2.85,2.6606743,2.7592094622414214,2.6232156237790463,2.80683259164743,2.827736946993461,2.8820403
C,50_249,F,14-29,p932,G2,0,3.34,3.1231167,3.131597170267526,2.930326791267394,3.1748612082680374,3.1996755578286127,3.0937724
C,50_249,M,40-49,p214,G3,5,8.02,7.452365,7.528959766341737,7.445163395601713,6.634737632023366,7.9839817325634534,7.07625
C,50_249,M,30-39,p214,G3,1,7.18,7.2552295,7.347145424388355,7.263566840649276,6.748755629370083,7.3168537609503845,7.168776
C,50_249,F,30-39,p121,G3,1,16.54,7.765442,8.406601342641162,8.49917461903254,7.946281089550525,7.97837992880867,8.281664
C,50_249,M,14-29,p243,G3,0,7.55,7.053285,7.019877601744251,7.2104612580283565,6.591189918788173,7.567137560125497,7.3833084
D,1_49,F,30-39,p132,G3,4,2.46,5.821382,5.1663185954682955,6.215851333974954,6.057861454949193,5.318491164489123,5.53415
D,1_49,F,40-49,p333,G3,1,4.89,4.249683,3.5902839781823763,4.32060519276327,3.7609508301985324,4.276935172355648,4.860743
C,50_249,M,60+,p812,G2,13,5.8,4.804968,4.7693110982053675,4.238776717625789,5.200331186739291,5.186937097163286,5.0991526
C,50_249,M,14-29,p812,G2,2,6.55,5.3141394,5.407166129648841,5.025859531024833,5.357117213233159,5.308692912428469,5.5118637
C,50_249,M,14-29,p812,G2,1,5.81,5.1777353,5.408315660954154,5.1263959890091915,5.341083785278493,5.096013931923369,5.327025
E,1_49,F,40-49,p723,G3,2,2.45,3.41864,3.4414138483812478,3.277745544519021,3.7228616872150813,2.9154765400683744,3.590683
C,50_249,M,14-29,p812,G2,0,5.48,4.7936487,4.780632596766207,4.893737741031278,5.3250503573238275,4.867020376949075,5.142724
C,50_249,M,14-29,p214,G4,3,8.14,7.9027996,7.536830526588621,7.42624869998278,6.95922701757497,7.362377031830166,7.187997
C,50_249,F,50-59,p216,G4,3,6.55,5.7806807,5.754802374534481,5.940600962123389,5.48024656338173,5.597098028378084,5.4235253
H,50_249,M,40-49,p833,G2,7,3.56,3.6680415,3.4099064703934965,3.477311025068424,3.5269423146122323,3.3923716255443166,3.15276
H,50_249,F,14-29,p243,G3,2,6.81,6.3438153,6.32897305119354,6.307833369492562,5.969639191885557,6.225978405681381,5.915509
H,50_249,F,30-39,p243,G3,2,5.97,6.2490005,6.250641760139,5.9077860112490175,6.273455590398664,6.290768361770359,6.0843353
H,50_249,M,14-29,p243,G3,0,6.99,6.4504056,6.263604187291348,6.527768961633907,6.3786647755696215,6.68697362847043,6.6862946
H,50_249,M,50-59,p833,G2,0,2.91,3.2377434,3.1695292324893485,3.273639426302112,3.163533378150431,3.442560134163211,3.1483269
H,50_249,M,30-39,p833,G2,0,2.99,3.2554512,3.2423150191939323,3.22267373445362,3.592860028094953,3.307408352549513,3.1353836
H,50_249,M,40-49,p833,G2,0,2.87,3.2929194,3.1761880566561373,3.1697592545526145,3.4147083189295726,3.269736377779088,3.084857
H,50_249,M,40-49,p833,G2,0,3.01,3.2929194,3.1761880566561373,3.1697592545526145,3.4147083189295726,3.269736377779088,3.084857
H,50_249,M,40-49,p833,G2,0,2.87,3.2929194,3.1761880566561373,3.1697592545526145,3.4147083189295726,3.269736377779088,3.084857
H,50_249,F,30-39,p243,G3,0,6.47,5.873413,5.861980287565003,5.426133889649612,6.241388734489333,5.830741690261605,5.8171744
H,50_249,M,30-39,p833,G2,0,2.87,3.2554512,3.2423150191939323,3.22267373445362,3.592860028094953,3.307408352549513,3.1353836
H,50_249,M,14-29,p122,G3,4,10.93,11.18073,10.996159525664497,10.410047408948412,9.032089368484703,11.54298244248013,9.765269
H,50_249,M,30-39,p833,G2,1,3.11,3.2945955,3.255803373864568,3.159683600003927,3.6088934560496186,3.364524522017073,3.1676502
H,50_249,F,30-39,p243,G3,0,8.26,5.873413,5.861980287565003,5.426133889649612,6.241388734489333,5.830741690261605,5.8171744
C,50_249,M,30-39,p812,G2,2,5.47,5.2992043,5.407166129648841,5.051021957474998,5.660933611746266,5.6065792074833105,5.342545
C,50_249,M,30-39,p812,G2,1,6.29,5.2128754,5.408315660954154,5.102419479551364,5.6449001837916,5.426102031695455,5.1715527
C,50_249,M,40-49,p812,G2,1,5.81,4.893686,5.190402939968573,4.881508916096099,5.46674847462622,5.08140703738067,4.719292
C,50_249,M,60+,p722,G2,24,3.66,4.604279,4.715435293300014,4.561734800107476,4.925918624814848,4.272580449063719,4.59056
C,50_249,M,60+,p722,G2,24,2.73,4.604279,4.715435293300014,4.561734800107476,4.925918624814848,4.272580449063719,4.59056
C,50_249,F,50-59,p432,G2,24,3.83,4.1872225,3.950013936571856,4.19204815765421,4.4944650347185835,4.4430117076760025,4.2465725
C,50_249,F,50-59,p331,G3,23,4.71,4.683809,4.52970427001236,4.819204187395258,4.811973929017123,4.6588281950193,4.690849
C,50_249,M,50-59,p741,G3,19,4.92,5.5814457,4.853812970776245,5.1746728040505285,5.322348436046141,5.269655214996119,5.1983776
C,50_249,F,30-39,p243,G4,14,7.29,7.110536,6.997051702926549,6.916902022141652,7.160602799881866,6.676913385440305,6.611383
C,50_249,M,40-49,p722,G2,13,3.83,5.215043,5.384326330489475,5.309277783783373,5.208369340656443,5.111079447014954,4.943208
C,50_249,M,40-49,p722,G2,9,3.83,5.1501737,5.319749528460889,5.363584277681014,5.14423562883778,5.216247238878319,4.9424553
C,50_249,M,30-39,p214,G3,9,7.73,7.8244977,7.608366159709648,7.739858894776899,6.877023053007409,7.732624929818746,7.2991004
C,50_249,F,50-59,p754,G2,8,3.99,3.8647103,3.795982409088577,3.8010367366905164,4.04559956974303,3.498394423894748,3.6317189
C,50_249,M,30-39,p721,G2,3,4.92,5.4737406,5.322703689089063,5.6266609132814915,5.178633000597096,4.78285470724252,5.227365
C,50_249,M,50-59,p812,G2,2,2.62,4.7188654,4.606010765670157,4.2493991878185,5.231606961801745,4.5227361363228455,5.2535
C,50_249,M,50-59,p722,G2,2,5.46,4.7260895,4.635873567822927,4.509840787788565,4.780826692375979,4.759718370563392,4.6149116
C,50_249,M,30-39,p722,G2,0,3.95,4.8488226,4.699613812404663,4.947046125070527,5.1780864864111695,4.9926215600498765,5.1990743
R,1_49,F,40-49,p143,G4,4,7.39,5.226353,4.924519365421428,5.137410888450225,5.245814322318676,6.0508647738219175,5.926039
R,1_49,F,60+,p911,G2,4,2.19,2.1594963,2.313731602738476,2.325758711742404,1.030109087731513,2.445223409698719,2.8221495
Q,GT_250,F,14-29,p222,G3,1,5.56,5.2526293,5.153658845565162,5.408621644699268,5.226447470422818,5.307395080167527,5.229931
Q,GT_250,F,40-49,p325,G3,10,2.82,4.4867992,4.562959439931738,4.118266608370642,4.28119738105874,4.281680594428959,4.087743
Q,GT_250,M,50-59,p221,G4,25,13.38,10.297116,9.904073740973047,10.91871901976733,9.570499782164095,11.36121066669142,10.875781
Q,GT_250,F,60+,p222,G2,43,5.26,4.606197,4.537666893148305,4.482617765455725,5.055535581450876,4.900567618738506,5.012941
Q,GT_250,F,50-59,p222,G2,21,3.62,5.056897,5.146513627613886,5.2752063053165115,4.910443649012008,5.299150101456204,5.0933137
Q,GT_250,F,40-49,p532,G2,12,2.94,3.198629,3.098050507795585,3.023354075257426,3.249285974623422,2.947661593100164,2.9980888
Q,GT_250,F,50-59,p334,G2,26,2.51,4.1137924,3.924961803399188,4.1553598944346,3.9184524459149808,3.887918810858938,3.751657
Q,GT_250,F,50-59,p221,G4,28,8.45,9.533347,9.444698241821678,9.210661464400154,9.177507626434696,9.835712158770615,9.714259
Q,GT_250,F,60+,p222,G2,35,3.79,5.324329,5.101456365840406,5.1911003487837535,4.927268157813551,5.095935726638817,5.1854515
Q,GT_250,F,40-49,p222,G2,31,4.86,5.0227876,5.065435400065453,5.197902541735105,5.321952869337805,5.110261310048872,5.1267333
Q,GT_250,F,40-49,p325,G2,28,4.07,4.0971375,4.257505622178947,4.255762486994597,4.058636955170011,3.5364998694432366,4.1667447
Q,GT_250,M,60+,p711,G2,16,2.4,3.7797477,3.3821399319393333,3.5904692709589225,3.805913929601882,3.6895296146497256,3.865014
Q,GT_250,M,60+,p221,G4,29,8.39,10.39489,9.820274217162877,10.56268752512272,9.426990011418981,10.617573227407089,10.485425
