nace,esize_class,gender,age_class,lpk,education,experience,target
G,GT_250,F,40-49,522,G2,1,2.45
G,GT_250,F,50-59,522,G2,10,2.44
G,GT_250,M,14-29,522,G2,0,2.64
G,GT_250,F,60+,751,G2,12,3.22
G,GT_250,F,50-59,522,G2,6,2.63
G,GT_250,F,40-49,751,G2,2,3.36
G,GT_250,F,50-59,132,G3,4,3.75
G,GT_250,M,14-29,522,G2,0,2.79
G,GT_250,F,30-39,522,G2,2,3.37
G,GT_250,M,30-39,522,G2,6,2.9
G,GT_250,F,14-29,522,G2,0,3.52
G,GT_250,F,14-29,522,G2,0,4.16
G,GT_250,M,40-49,522,G2,7,4.11
G,GT_250,M,14-29,751,G2,0,4.24
G,GT_250,F,60+,522,G3,3,2.67
G,GT_250,M,50-59,522,G2,1,2.45
G,GT_250,M,14-29,432,G2,4,4.03
G,GT_250,M,14-29,432,G3,1,4.67
G,GT_250,F,40-49,432,G3,11,4.62
G,GT_250,M,14-29,432,G2,2,4.58
G,GT_250,F,40-49,432,G2,10,4.02
G,GT_250,F,30-39,432,G2,2,6.14
G,GT_250,M,40-49,522,G2,9,4.71
G,GT_250,F,40-49,432,G2,8,3.68
G,GT_250,M,50-59,933,G2,2,2.95
G,GT_250,M,40-49,933,G2,5,2.88
G,GT_250,M,50-59,933,G2,2,2.95
G,GT_250,M,50-59,933,G2,10,3.2
G,GT_250,M,14-29,432,G3,1,3.42
G,GT_250,M,14-29,432,G2,0,5.12
G,GT_250,M,40-49,933,G2,4,2.73
G,GT_250,M,60+,432,G3,11,5.86
G,GT_250,M,30-39,432,G3,0,2.99
G,GT_250,M,30-39,432,G3,10,5.66
G,GT_250,M,50-59,432,G3,8,3.94
G,GT_250,F,50-59,522,G3,2,2.59
G,GT_250,F,40-49,522,G3,0,2.34
G,GT_250,F,40-49,522,G2,13,3.11
G,GT_250,F,30-39,522,G2,6,3.27
G,GT_250,F,60+,751,G2,15,2.93
G,GT_250,F,40-49,522,G2,4,3.59
G,GT_250,F,50-59,751,G2,9,4.01
G,GT_250,F,40-49,522,G2,11,2.93
G,GT_250,F,50-59,522,G3,15,3.47
G,GT_250,F,14-29,522,G2,2,2.97
G,GT_250,F,40-49,522,G2,1,2.41
G,GT_250,F,30-39,522,G2,2,3.26
G,GT_250,F,14-29,522,G2,0,2.58
G,GT_250,F,14-29,522,G2,0,2.47
G,GT_250,F,30-39,522,G2,1,2.64
G,GT_250,F,14-29,522,G2,2,2.32
M,1_49,M,40-49,112,G4,26,8.2
M,1_49,M,30-39,243,G3,18,4.37
M,1_49,F,14-29,216,G4,1,3.83
M,1_49,M,14-29,731,G2,2,2.73
M,1_49,M,60+,731,G2,2,2.46
K,1_49,M,30-39,243,G4,1,2.48
K,1_49,M,14-29,334,G3,0,3.46
K,1_49,F,14-29,334,G3,2,4.73
C,1_49,M,40-49,814,G2,4,4.11
C,1_49,M,40-49,814,G2,4,4.15
C,1_49,M,60+,814,G2,4,4.16
C,1_49,M,60+,814,G2,4,4.16
J,1_49,M,40-49,133,G3,15,9.07
J,1_49,F,40-49,441,G4,13,4.92
I,50_249,M,14-29,751,G2,1,2.73
I,50_249,F,14-29,751,G2,1,5.66
I,50_249,F,14-29,751,G1,2,2.53
I,50_249,F,14-29,751,G2,2,2.53
K,1_49,F,50-59,421,G3,8,2.62
K,1_49,F,60+,421,G2,19,2.68
K,1_49,M,60+,134,G3,21,2.73
M,50_249,F,30-39,242,G4,0,5.16
M,50_249,F,40-49,214,G4,14,5.43
M,50_249,F,14-29,334,G3,0,4.08
M,50_249,M,60+,242,G4,14,3.76
M,50_249,F,14-29,226,G3,0,4.81
M,50_249,M,60+,214,G4,13,5.71
M,50_249,F,30-39,214,G3,4,5.43
M,50_249,F,60+,215,G4,11,5.98
M,50_249,F,14-29,243,G3,1,3.8
M,50_249,F,30-39,242,G3,4,8.15
S,1_49,F,60+,753,G2,22,2.28
S,1_49,F,60+,753,G2,23,2.86
Q,50_249,F,50-59,222,G2,33,4.98
Q,50_249,F,60+,134,G4,28,7.6
Q,50_249,F,50-59,222,G2,24,3.91
Q,50_249,F,60+,121,G4,10,8.17
Q,50_249,F,40-49,911,G2,11,2.19
Q,50_249,F,40-49,221,G4,0,8.05
Q,50_249,F,50-59,321,G4,31,3.78
Q,50_249,F,14-29,325,G2,2,2.75
Q,50_249,F,60+,911,G2,26,2.53
Q,50_249,F,40-49,222,G2,26,4.69
Q,50_249,F,40-49,222,G3,25,4.22
Q,50_249,M,60+,221,G4,3,10.55
Q,50_249,F,40-49,222,G3,28,5.56
C,1_49,M,40-49,214,G4,0,7.19
C,1_49,F,50-59,331,G4,14,2.24
C,1_49,M,40-49,711,G2,16,2.24
C,1_49,M,30-39,711,G2,11,2.24
C,1_49,M,30-39,711,G2,3,2.24
F,1_49,F,40-49,243,G3,8,3.04
F,1_49,M,40-49,112,G3,4,4.0
F,1_49,F,40-49,711,G2,1,2.3
F,1_49,M,30-39,711,G2,0,2.3
F,1_49,M,14-29,711,G2,0,2.19
S,1_49,F,40-49,112,G4,11,3.28
S,1_49,F,40-49,962,G2,3,2.19
S,1_49,M,14-29,962,G2,1,2.46
R,1_49,F,30-39,334,G3,0,2.46
R,1_49,F,30-39,143,G3,1,2.46
F,GT_250,M,40-49,723,G1,14,5.33
F,GT_250,F,50-59,313,G2,14,4.32
F,GT_250,M,50-59,711,G2,2,4.82
F,GT_250,M,50-59,833,G2,34,5.83
F,GT_250,M,50-59,833,G2,11,5.73
F,GT_250,M,40-49,711,G2,0,3.37
F,GT_250,M,14-29,723,G1,0,6.05
F,GT_250,M,14-29,711,G2,5,4.21
F,GT_250,M,60+,833,G2,0,5.97
F,GT_250,M,30-39,723,G2,10,4.81
F,GT_250,F,50-59,132,G3,20,10.39
F,GT_250,M,40-49,723,G2,0,5.58
F,GT_250,M,14-29,723,G2,1,5.77
F,GT_250,M,14-29,311,G2,5,5.0
F,GT_250,M,50-59,132,G4,20,10.03
F,GT_250,M,30-39,833,G2,5,3.84
F,GT_250,M,60+,721,G2,11,4.62
F,GT_250,M,14-29,311,G3,6,4.97
F,GT_250,M,50-59,723,G2,25,4.8
F,GT_250,M,40-49,723,G2,20,4.5
F,GT_250,M,60+,833,G2,0,4.02
F,GT_250,M,50-59,833,G2,8,5.75
F,GT_250,M,40-49,723,G2,13,5.11
F,GT_250,M,50-59,711,G1,6,3.51
F,GT_250,M,14-29,723,G2,2,5.0
F,GT_250,M,30-39,723,G2,2,4.66
F,GT_250,M,50-59,713,G2,9,4.39
F,GT_250,M,50-59,711,G2,0,3.5
F,GT_250,M,50-59,711,G2,4,3.56
F,GT_250,M,50-59,711,G1,11,3.25
F,GT_250,M,30-39,711,G1,3,4.47
F,GT_250,M,50-59,962,G2,0,3.55
F,GT_250,M,40-49,432,G2,24,4.98
F,GT_250,M,50-59,723,G2,5,5.88
F,GT_250,M,60+,112,G4,9,10.96
F,GT_250,M,30-39,711,G1,2,4.18
F,GT_250,M,50-59,711,G2,3,4.21
F,GT_250,M,40-49,243,G4,8,11.24
F,GT_250,M,40-49,711,G2,0,5.3
F,GT_250,M,30-39,723,G2,11,5.77
F,GT_250,M,40-49,711,G2,14,5.16
F,GT_250,M,30-39,834,G2,10,4.64
F,GT_250,M,14-29,711,G1,2,4.29
F,GT_250,M,50-59,723,G2,27,5.44
F,GT_250,F,50-59,241,G4,5,5.54
F,GT_250,M,60+,962,G2,31,3.57
F,GT_250,M,14-29,132,G3,7,9.01
P,GT_250,F,50-59,962,G2,10,2.19
P,GT_250,F,40-49,334,G2,2,3.26
P,GT_250,F,30-39,941,G2,0,2.19
P,GT_250,F,60+,962,G2,20,2.88
P,GT_250,F,50-59,962,G2,17,2.86
P,GT_250,M,50-59,832,G2,8,3.96
P,GT_250,F,30-39,512,G2,9,4.69
P,GT_250,M,40-49,432,G2,11,3.93
P,GT_250,F,14-29,531,G2,0,2.9
C,50_249,M,50-59,833,G2,2,5.61
C,50_249,M,14-29,312,G4,0,8.15
C,50_249,F,50-59,211,G3,2,4.69
C,50_249,F,30-39,242,G3,2,7.91
C,50_249,M,14-29,816,G3,1,7.44
C,50_249,M,30-39,214,G3,2,10.07
C,50_249,M,14-29,816,G3,0,5.94
C,50_249,M,40-49,215,G3,1,6.97
C,50_249,M,30-39,312,G4,0,6.57
C,50_249,M,30-39,816,G3,5,6.06
C,50_249,F,14-29,211,G3,2,6.62
C,50_249,M,30-39,122,G4,2,16.2
C,50_249,M,30-39,816,G3,0,6.18
J,1_49,F,40-49,241,G3,1,6.79
J,1_49,F,30-39,252,G3,2,9.23
Q,GT_250,F,50-59,226,G2,21,2.92
Q,GT_250,M,40-49,221,G4,1,7.14
Q,GT_250,F,60+,321,G3,28,6.39
Q,GT_250,F,60+,321,G3,39,3.61
Q,GT_250,F,50-59,222,G3,28,4.74
Q,GT_250,F,50-59,515,G2,9,2.28
Q,GT_250,M,50-59,221,G4,6,10.03
Q,GT_250,F,50-59,532,G2,23,2.8
Q,GT_250,F,60+,911,G2,1,2.17
Q,GT_250,F,50-59,222,G3,29,4.66
Q,GT_250,F,60+,222,G3,39,4.34
Q,GT_250,M,50-59,723,G2,2,3.36
Q,GT_250,M,50-59,221,G4,4,3.16
Q,GT_250,F,60+,222,G3,31,3.62
Q,GT_250,F,30-39,213,G4,6,5.36
Q,GT_250,F,50-59,515,G2,1,2.72
Q,GT_250,F,50-59,222,G3,27,4.95
M,1_49,M,50-59,122,G4,6,2.73
M,1_49,M,14-29,311,G3,3,7.8
C,1_49,F,60+,753,G2,24,2.19
C,1_49,F,50-59,753,G2,15,2.19
C,1_49,F,40-49,753,G2,12,2.19
C,1_49,F,40-49,753,G2,10,2.19
M,1_49,F,40-49,241,G4,10,9.98
M,1_49,F,40-49,241,G3,10,8.14
M,1_49,F,40-49,241,G4,1,8.42
C,GT_250,M,14-29,821,G2,2,4.09
C,GT_250,M,14-29,821,G2,0,4.22
C,GT_250,M,14-29,215,G3,1,5.69
C,GT_250,F,40-49,821,G2,9,4.03
C,GT_250,F,30-39,242,G3,1,6.47
C,GT_250,F,30-39,821,G2,7,5.25
C,GT_250,F,40-49,122,G3,19,9.51
C,GT_250,M,30-39,215,G4,1,9.13
C,GT_250,M,60+,821,G2,2,3.96
C,GT_250,M,14-29,243,G4,1,6.48
C,GT_250,M,50-59,214,G3,14,8.21
C,GT_250,F,50-59,821,G2,4,4.31
C,GT_250,F,14-29,821,G2,3,4.82
C,GT_250,F,14-29,821,G2,1,3.64
C,GT_250,F,40-49,821,G2,4,4.11
C,GT_250,M,14-29,821,G2,1,4.42
C,GT_250,M,14-29,252,G3,3,7.98
C,GT_250,F,40-49,821,G2,4,4.35
C,GT_250,F,50-59,821,G3,5,4.74
C,GT_250,F,14-29,312,G2,0,4.21
C,GT_250,M,14-29,313,G2,1,5.56
C,GT_250,M,40-49,215,G3,7,8.39
C,GT_250,M,30-39,215,G4,2,6.92
C,GT_250,M,14-29,252,G3,1,5.88
C,GT_250,F,30-39,821,G2,7,4.27
C,GT_250,M,14-29,214,G3,0,5.72
C,GT_250,F,14-29,243,G4,0,7.19
C,GT_250,M,14-29,313,G2,7,5.56
C,GT_250,F,14-29,821,G2,1,4.72
C,GT_250,F,30-39,821,G3,4,4.61
C,GT_250,F,14-29,821,G2,0,4.35
C,GT_250,M,14-29,821,G2,0,3.54
C,GT_250,M,14-29,312,G2,1,5.15
C,GT_250,M,30-39,312,G3,2,6.66
C,GT_250,F,14-29,821,G3,0,3.65
C,GT_250,F,40-49,821,G2,10,4.99
C,GT_250,M,14-29,821,G2,0,4.18
C,GT_250,M,14-29,311,G3,1,4.35
C,GT_250,F,50-59,821,G2,2,5.21
C,GT_250,F,14-29,821,G2,0,4.16
C,GT_250,F,14-29,821,G2,0,4.34
C,GT_250,F,40-49,821,G2,4,5.34
C,GT_250,F,30-39,334,G3,2,4.72
C,GT_250,F,50-59,821,G2,6,6.01
C,GT_250,F,50-59,821,G2,4,5.51
C,GT_250,F,50-59,821,G2,0,3.74
K,1_49,M,30-39,134,G4,3,14.27
K,1_49,M,30-39,122,G3,1,9.47
K,1_49,F,14-29,134,G4,2,6.64
K,1_49,M,14-29,134,G3,0,9.62
K,1_49,M,14-29,251,G2,1,5.04
H,50_249,M,50-59,311,G2,0,5.39
H,50_249,F,14-29,242,G3,2,4.05
H,50_249,M,14-29,311,G4,0,7.38
H,50_249,M,40-49,241,G2,0,6.47
H,50_249,M,14-29,122,G3,1,12.42
F,1_49,M,40-49,132,G3,11,2.85
F,1_49,M,60+,132,G2,11,2.85
F,1_49,M,30-39,332,G3,10,4.37
P,1_49,M,50-59,134,G2,15,2.6
C,1_49,F,50-59,821,G2,6,4.09
C,1_49,F,40-49,821,G3,10,4.37
C,1_49,M,40-49,121,G2,11,7.7
C,1_49,F,30-39,241,G3,5,6.56
C,1_49,F,30-39,333,G2,2,4.4
H,50_249,F,30-39,243,G3,6,5.55
C,1_49,M,30-39,754,G2,0,2.19
C,1_49,M,30-39,754,G2,3,2.22
C,1_49,F,40-49,932,G2,0,2.18
F,50_249,M,50-59,132,G4,7,11.18
F,50_249,F,40-49,241,G3,5,6.75
F,50_249,M,14-29,432,G3,2,5.68
F,50_249,M,40-49,132,G4,1,10.84
F,50_249,M,40-49,722,G2,1,5.7
F,50_249,M,50-59,722,G2,0,5.16
F,GT_250,M,40-49,834,G2,19,5.81
F,GT_250,M,40-49,834,G2,16,6.57
F,GT_250,M,50-59,712,G2,13,6.13
F,GT_250,M,50-59,834,G2,13,6.13
F,GT_250,M,50-59,712,G2,12,5.85
F,GT_250,M,50-59,834,G2,12,4.71
F,GT_250,M,30-39,834,G3,8,5.95
F,GT_250,M,50-59,712,G2,7,6.13
F,GT_250,M,40-49,712,G3,7,3.33
F,GT_250,M,14-29,712,G2,0,3.33
F,GT_250,M,30-39,834,G2,0,4.09
F,GT_250,M,40-49,712,G2,1,3.73
F,GT_250,M,50-59,712,G2,0,4.4
F,GT_250,M,14-29,834,G2,0,3.85
F,GT_250,M,14-29,712,G2,0,2.98
F,GT_250,M,30-39,712,G2,4,6.13
F,GT_250,M,14-29,712,G2,0,4.53
C,1_49,M,30-39,332,G3,4,2.45
C,1_49,M,30-39,932,G2,10,2.24
C,1_49,M,50-59,752,G2,2,2.46
C,1_49,M,30-39,132,G2,1,2.24
C,1_49,M,30-39,832,G2,0,2.23
H,50_249,F,14-29,933,G2,1,2.76
D,1_49,M,30-39,132,G3,6,2.3
D,1_49,M,60+,721,G2,3,2.23
D,1_49,M,50-59,721,G2,5,2.73
D,1_49,M,50-59,721,G2,2,2.24
I,50_249,F,14-29,334,G2,0,3.08
I,50_249,F,14-29,334,G3,0,2.98
I,50_249,F,40-49,141,G4,3,6.34
I,50_249,F,14-29,541,G2,0,2.43
I,50_249,F,14-29,334,G3,1,4.14
I,50_249,F,30-39,512,G2,3,4.51
I,50_249,F,14-29,334,G3,2,4.54
I,50_249,M,30-39,541,G2,0,2.58
I,50_249,M,14-29,541,G2,0,2.58
I,50_249,F,40-49,911,G2,1,2.9
I,50_249,F,50-59,334,G2,0,3.21
Q,1_49,F,40-49,222,G3,25,5.83
Q,1_49,M,60+,832,G2,15,4.01
Q,1_49,M,50-59,832,G3,6,4.11
Q,1_49,F,40-49,112,G4,16,5.54
Q,1_49,F,40-49,241,G3,11,4.49
Q,1_49,M,60+,833,G2,10,3.11
Q,1_49,F,40-49,263,G3,7,2.74
Q,1_49,F,40-49,263,G3,1,3.19
M,1_49,F,14-29,241,G3,1,8.61
C,1_49,M,14-29,814,G2,2,2.19
C,1_49,F,14-29,814,G2,3,3.28
C,1_49,F,30-39,814,G3,0,3.39
C,1_49,M,50-59,122,G3,14,3.83
C,1_49,M,14-29,814,G2,3,2.84
G,GT_250,F,40-49,241,G4,16,6.06
G,GT_250,F,30-39,332,G3,16,6.23
G,GT_250,F,40-49,332,G4,16,7.05
G,GT_250,F,30-39,332,G3,2,6.11
G,GT_250,F,40-49,334,G4,21,5.02
G,GT_250,M,30-39,332,G3,4,7.19
G,GT_250,F,60+,911,G2,4,2.47
G,GT_250,M,30-39,332,G3,11,4.89
G,GT_250,F,30-39,241,G3,3,6.88
G,GT_250,F,14-29,242,G3,4,3.98
G,GT_250,F,30-39,216,G3,7,5.45
G,GT_250,M,14-29,332,G3,0,3.3
G,GT_250,F,40-49,241,G4,6,4.73
G,GT_250,F,40-49,121,G4,17,10.27
G,GT_250,F,50-59,332,G4,11,4.87
G,GT_250,F,14-29,332,G3,0,4.89
G,GT_250,F,60+,431,G4,17,5.62
G,GT_250,F,30-39,332,G3,1,5.08
G,GT_250,M,14-29,332,G2,1,5.38
G,GT_250,F,30-39,242,G3,12,6.31
G,GT_250,F,30-39,334,G3,12,3.81
G,GT_250,M,14-29,332,G2,0,4.49
G,GT_250,F,14-29,332,G3,0,3.3
G,GT_250,M,40-49,333,G4,22,6.5
G,GT_250,M,40-49,332,G4,18,6.67
G,GT_250,F,30-39,334,G3,3,3.73
G,GT_250,F,14-29,332,G3,3,5.15
G,GT_250,F,30-39,241,G3,2,4.09
G,GT_250,F,30-39,242,G3,12,6.34
G,GT_250,F,30-39,216,G3,1,7.84
G,GT_250,F,14-29,334,G3,0,4.09
G,GT_250,F,30-39,241,G2,1,4.18
G,GT_250,F,14-29,214,G3,5,10.07
G,GT_250,M,30-39,242,G2,2,8.16
G,GT_250,F,14-29,332,G3,0,4.49
G,GT_250,F,14-29,241,G3,1,4.09
G,GT_250,F,30-39,242,G3,11,5.29
G,GT_250,F,30-39,242,G3,14,6.49
G,GT_250,M,40-49,214,G4,0,7.91
G,GT_250,M,14-29,332,G3,0,3.69
G,GT_250,F,60+,332,G4,10,6.93
G,GT_250,F,40-49,242,G4,22,6.97
G,GT_250,F,14-29,332,G3,4,5.42
G,GT_250,F,14-29,243,G3,5,5.43
G,GT_250,F,30-39,242,G3,1,6.49
G,GT_250,F,14-29,242,G3,2,4.25
G,GT_250,F,50-59,911,G2,1,2.47
G,GT_250,M,14-29,351,G2,0,4.09
G,GT_250,F,30-39,332,G2,0,3.69
G,GT_250,F,30-39,334,G3,2,4.04
G,GT_250,F,14-29,432,G2,0,2.9
G,GT_250,M,14-29,834,G2,0,5.58
G,GT_250,F,30-39,933,G3,0,3.97
G,GT_250,F,14-29,754,G2,1,4.73
G,GT_250,M,60+,741,G2,8,3.54
G,GT_250,M,14-29,834,G1,0,5.23
G,GT_250,M,40-49,121,G2,0,10.07
G,GT_250,F,30-39,834,G2,4,7.61
G,GT_250,F,40-49,754,G2,6,4.81
G,GT_250,F,14-29,834,G2,1,4.43
G,GT_250,M,14-29,911,G2,1,3.35
G,GT_250,M,30-39,834,G2,3,7.68
G,GT_250,F,14-29,933,G2,1,3.98
G,GT_250,F,50-59,432,G2,6,5.0
H,50_249,M,30-39,432,G2,12,6.26
G,GT_250,M,50-59,522,G2,0,2.9
G,GT_250,M,14-29,522,G2,0,2.78
G,GT_250,F,40-49,522,G2,0,2.79
G,GT_250,F,50-59,522,G2,3,3.02
G,GT_250,F,30-39,523,G2,1,2.65
G,GT_250,M,14-29,522,G2,1,4.09
G,GT_250,F,14-29,522,G2,0,3.75
G,GT_250,F,50-59,523,G2,0,2.62
S,1_49,F,60+,815,G2,41,4.46
S,1_49,F,40-49,815,G2,27,4.48
S,1_49,F,40-49,112,G3,0,9.54
S,1_49,F,40-49,815,G2,11,3.72
M,1_49,F,40-49,122,G4,5,4.49
M,1_49,F,50-59,243,G4,1,2.73
M,1_49,F,14-29,243,G3,1,2.76
D,GT_250,F,40-49,412,G4,16,3.92
D,GT_250,F,60+,422,G2,18,3.64
D,GT_250,M,60+,741,G2,18,4.21
D,GT_250,M,50-59,723,G2,18,6.48
D,GT_250,F,60+,431,G2,18,3.52
D,GT_250,M,60+,251,G4,18,4.84
D,GT_250,M,50-59,741,G2,4,5.62
D,GT_250,M,50-59,723,G2,0,4.64
D,GT_250,M,50-59,818,G2,10,3.87
D,GT_250,M,60+,723,G2,18,4.21
D,GT_250,M,60+,132,G4,18,9.71
D,GT_250,M,30-39,818,G2,14,4.78
D,GT_250,M,60+,723,G2,0,4.92
L,1_49,F,50-59,753,G2,0,2.24
L,1_49,F,14-29,753,G2,0,2.46
L,1_49,F,50-59,753,G2,0,2.24
L,1_49,F,40-49,753,G2,0,2.24
L,1_49,F,40-49,753,G2,0,2.24
M,1_49,M,14-29,225,G4,0,2.6
M,1_49,F,40-49,225,G4,8,3.09
E,1_49,M,50-59,933,G2,0,5.34
P,50_249,F,50-59,233,G4,23,6.11
P,50_249,F,40-49,233,G4,22,6.46
P,50_249,F,60+,262,G4,7,4.28
P,50_249,F,50-59,911,G2,26,2.19
P,50_249,F,30-39,241,G3,7,4.57
P,50_249,F,50-59,134,G4,7,6.79
H,50_249,F,30-39,432,G2,11,3.17
G,1_49,M,40-49,121,G3,20,6.44
G,1_49,M,40-49,723,G2,12,4.36
G,1_49,M,40-49,723,G2,17,4.58
G,1_49,F,50-59,911,G2,15,2.19
J,50_249,M,30-39,251,G4,10,12.22
J,50_249,M,14-29,251,G4,4,15.83
J,50_249,M,40-49,252,G3,3,9.35
J,50_249,M,30-39,133,G3,3,17.33
J,50_249,F,14-29,251,G3,2,11.16
J,50_249,M,14-29,251,G3,1,5.44
J,50_249,M,14-29,251,G3,0,10.38
J,50_249,M,30-39,133,G4,0,12.95
J,50_249,M,14-29,251,G3,0,16.61
J,50_249,M,30-39,251,G4,0,8.75
J,50_249,M,14-29,251,G3,0,10.85
B,50_249,M,40-49,723,G3,2,6.01
B,50_249,F,40-49,332,G3,12,4.54
B,50_249,M,50-59,834,G2,6,4.22
B,50_249,F,50-59,332,G2,19,3.6
B,50_249,M,60+,931,G1,3,3.58
B,50_249,F,50-59,334,G4,4,6.84
B,50_249,M,14-29,721,G2,5,6.13
B,50_249,M,50-59,834,G2,18,4.91
B,50_249,F,50-59,241,G4,19,6.11
Q,50_249,F,40-49,222,G2,11,6.12
Q,50_249,F,40-49,222,G2,1,5.01
Q,50_249,F,50-59,222,G2,33,3.66
Q,50_249,M,60+,221,G4,38,7.26
Q,50_249,F,60+,222,G2,44,3.49
Q,50_249,F,50-59,532,G2,22,2.3
Q,50_249,F,30-39,134,G4,10,6.32
R,1_49,F,60+,911,G2,12,2.19
R,1_49,F,60+,262,G4,16,3.94
R,1_49,F,40-49,262,G4,16,4.23
R,1_49,F,60+,134,G4,27,5.57
P,1_49,F,50-59,911,G2,36,2.19
P,1_49,F,40-49,911,G2,15,2.19
P,1_49,F,50-59,911,G2,29,2.19
C,50_249,M,50-59,813,G2,6,5.25
C,50_249,F,40-49,214,G3,3,3.51
C,50_249,F,60+,813,G2,3,3.41
C,50_249,F,50-59,132,G4,9,9.08
C,50_249,F,14-29,211,G3,0,3.6
C,50_249,M,14-29,226,G3,1,5.71
C,50_249,M,14-29,132,G4,0,8.63
H,50_249,M,14-29,933,G2,1,5.79
C,50_249,F,14-29,732,G2,2,3.42
C,50_249,M,60+,832,G2,12,5.41
C,50_249,F,30-39,122,G4,11,15.84
C,50_249,F,50-59,732,G2,3,3.75
C,50_249,F,40-49,312,G2,13,6.21
C,50_249,F,40-49,732,G2,1,3.05
C,50_249,M,14-29,933,G2,2,5.25
C,50_249,M,14-29,732,G3,2,4.51
C,50_249,F,60+,732,G2,3,3.25
C,50_249,F,50-59,732,G2,1,3.26
C,50_249,F,14-29,216,G4,1,6.5
C,50_249,F,14-29,732,G2,2,3.13
C,50_249,M,30-39,732,G3,7,7.3
C,1_49,M,60+,722,G2,8,6.13
C,1_49,M,60+,721,G2,19,8.0
C,1_49,M,60+,721,G2,4,5.8
C,1_49,F,50-59,214,G4,11,8.66
C,1_49,F,30-39,122,G2,14,12.73
C,1_49,F,50-59,753,G2,0,4.32
H,1_49,M,50-59,833,G2,4,3.2
H,1_49,M,60+,833,G2,1,3.21
G,GT_250,F,14-29,523,G1,1,4.58
G,GT_250,M,14-29,522,G2,2,4.04
G,GT_250,F,30-39,422,G3,14,4.65
G,GT_250,M,50-59,911,G2,11,3.61
G,GT_250,M,14-29,522,G2,0,3.24
G,GT_250,M,14-29,933,G2,0,2.99
G,GT_250,M,14-29,432,G2,6,5.61
G,GT_250,M,14-29,432,G2,0,5.56
G,GT_250,M,50-59,522,G2,0,3.05
G,GT_250,F,14-29,522,G2,2,4.09
G,GT_250,M,14-29,522,G2,0,4.75
G,GT_250,M,14-29,522,G1,0,3.49
G,GT_250,M,14-29,522,G3,4,4.17
G,GT_250,M,14-29,522,G1,0,3.64
G,GT_250,F,40-49,522,G2,13,4.09
G,GT_250,F,40-49,523,G2,14,3.44
G,GT_250,M,60+,522,G2,23,3.79
G,GT_250,M,40-49,432,G2,16,5.86
G,GT_250,M,14-29,432,G2,6,6.63
G,GT_250,M,14-29,522,G3,0,3.74
G,GT_250,M,14-29,522,G2,0,3.55
G,GT_250,F,40-49,523,G2,1,3.8
G,GT_250,F,40-49,522,G2,0,3.78
G,GT_250,M,30-39,142,G3,7,12.49
G,GT_250,M,30-39,752,G2,1,5.57
G,GT_250,F,40-49,422,G2,2,3.83
G,GT_250,F,50-59,522,G2,0,3.95
G,GT_250,M,14-29,522,G2,0,3.77
C,1_49,M,40-49,932,G2,1,2.46
H,50_249,F,40-49,933,G2,1,3.01
G,1_49,M,50-59,723,G2,11,2.34
G,1_49,M,50-59,431,G2,13,2.34
G,1_49,M,60+,142,G2,23,2.45
G,1_49,F,60+,431,G2,22,2.36
K,1_49,M,40-49,134,G4,4,13.67
K,1_49,F,30-39,241,G3,5,7.64
K,1_49,F,30-39,241,G4,7,8.16
K,1_49,F,40-49,134,G4,2,15.89
C,50_249,M,50-59,722,G2,15,4.56
C,50_249,M,30-39,814,G3,10,5.0
C,50_249,M,30-39,814,G2,5,4.45
C,50_249,M,50-59,754,G2,25,4.84
C,50_249,M,30-39,432,G3,5,4.23
C,50_249,M,40-49,722,G2,12,4.61
C,50_249,M,30-39,722,G3,5,5.0
C,50_249,M,40-49,814,G2,25,5.33
C,50_249,M,40-49,814,G2,3,3.91
C,50_249,F,30-39,241,G4,8,5.74
D,GT_250,M,40-49,133,G4,0,10.21
D,GT_250,M,14-29,241,G4,0,10.07
D,GT_250,F,14-29,332,G2,1,6.95
D,GT_250,M,30-39,261,G4,0,13.01
D,GT_250,F,30-39,334,G3,2,6.31
D,GT_250,M,14-29,241,G3,1,5.11
J,1_49,F,40-49,265,G3,0,4.18
J,1_49,F,14-29,265,G3,1,2.19
J,1_49,M,50-59,133,G4,0,9.85
H,50_249,F,40-49,121,G4,10,10.55
H,50_249,M,30-39,933,G2,1,4.89
H,50_249,M,14-29,933,G2,1,3.42
H,50_249,F,50-59,911,G2,7,2.84
H,50_249,F,50-59,432,G2,10,5.79
H,50_249,F,50-59,933,G2,3,3.99
H,50_249,M,14-29,933,G3,2,4.59
H,50_249,F,50-59,522,G2,10,3.01
G,50_249,M,50-59,524,G2,18,4.31
G,50_249,F,50-59,524,G2,11,3.3
G,50_249,M,40-49,524,G2,11,3.27
G,50_249,M,60+,932,G1,10,2.65
G,50_249,M,14-29,524,G2,1,2.93
G,50_249,M,50-59,524,G2,21,3.07
G,50_249,M,50-59,524,G2,3,2.61
G,50_249,M,60+,932,G1,13,2.68
G,50_249,M,40-49,121,G4,16,8.35
G,50_249,F,30-39,524,G2,13,3.48
G,50_249,M,30-39,524,G2,9,3.63
G,50_249,F,40-49,524,G2,6,3.55
G,50_249,F,40-49,242,G3,15,5.44
D,1_49,M,14-29,833,G2,0,3.28
D,1_49,M,30-39,833,G2,0,3.01
D,1_49,M,14-29,933,G2,0,2.19
D,1_49,M,50-59,833,G2,7,3.01
C,50_249,F,50-59,432,G2,6,7.13
D,50_249,M,60+,723,G2,15,4.06
