lpk,hourly_rate,esize_class_orig,esize_class_1_49,esize_class_50_249,esize_class_GT_250,gender_orig,gender_F,gender_M,age_class_orig,age_class_14-29,age_class_30-39,age_class_40-49,age_class_50-59,age_class_60+,education_orig,education_G1,education_G2,education_G3,education_G4,lpk1,lpk2,lpk1_nc,outlier,nace_orig,nace_B,nace_C,nace_D,nace_E,nace_F,nace_G,nace_H,nace_I,nace_J,nace_K,nace_L,nace_M,nace_N,nace_O,nace_P,nace_Q,nace_R,nace_S
816,8.06,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.81,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.42,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,5.22,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5.89,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7.39,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,11,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,4.28,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,5,51,500,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334,5.86,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,3,33,300,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
516,4.09,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,5,51,500,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,11.03,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,1,12,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4.2,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,1,13,100,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.18,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.34,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.23,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.75,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.87,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.23,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.23,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.23,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.06,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,6.31,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.85,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,3.04,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2.17,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,13,100,False,K,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524,2.3,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,52,500,False,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
522,3.16,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,4.26,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,5.26,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
334,3.5,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,3,33,300,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3.67,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
243,6.52,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,2,24,200,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,5.19,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,1,11,100,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
214,2.17,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,21,200,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,4.5,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.78,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.15,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.45,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.94,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.3,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.55,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,4.46,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.98,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.61,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.94,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.04,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.12,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G1,1,0,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.47,GT_250,0,0,1,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.27,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.19,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.92,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.19,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.74,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G1,1,0,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.6,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.06,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.35,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.68,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.66,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.45,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.54,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G1,1,0,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.56,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.41,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.05,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,7.06,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,72,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.26,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.91,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.15,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.33,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,9.75,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,8.64,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G1,1,0,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,15.94,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,1,13,100,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.36,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.06,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.52,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.55,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.75,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,5.39,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G2,0,1,0,0,3,31,300,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,4.32,GT_250,0,0,1,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,3.94,GT_250,0,0,1,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,8.91,GT_250,0,0,1,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,5.06,GT_250,0,0,1,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,4,43,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,5.48,GT_250,0,0,1,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.75,GT_250,0,0,1,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,5.07,GT_250,0,0,1,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,75,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.11,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.13,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.11,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,5.27,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.11,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.15,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,5.33,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,5.91,50_249,0,1,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.15,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,3.38,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,83,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,4.69,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.12,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,3.54,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,83,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,4.43,50_249,0,1,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,8,82,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,3.11,50_249,0,1,0,F,1,0,40-49,0,0,1,0,0,G2,0,1,0,0,8,81,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.45,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.08,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,5.28,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,1,12,100,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,4.47,50_249,0,1,0,M,0,1,40-49,0,0,1,0,0,G3,0,0,1,0,7,74,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.45,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,4.47,50_249,0,1,0,F,1,0,50-59,0,0,0,1,0,G3,0,0,1,0,3,33,300,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,2.45,50_249,0,1,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,3.03,50_249,0,1,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,8,83,478,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2.65,50_249,0,1,0,F,1,0,60+,0,0,0,0,1,G2,0,1,0,0,9,96,900,False,E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4.97,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
122,11.5,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G4,0,0,0,1,1,12,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,11.26,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,13,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
311,7.91,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,3,31,300,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711,2.46,1_49,1,0,0,M,0,1,60+,0,0,0,0,1,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.46,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.46,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,2.46,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.05,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,2.87,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
713,2.87,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3.46,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,7,71,478,False,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
112,4.99,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G4,0,0,0,1,1,11,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
121,9.62,1_49,1,0,0,F,1,0,60+,0,0,0,0,1,G4,0,0,0,1,1,12,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,4.99,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,24,200,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134,5.17,1_49,1,0,0,M,0,1,40-49,0,0,1,0,0,G2,0,1,0,0,1,13,100,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
243,4.57,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,5.4,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,2,24,200,False,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
334,2.51,1_49,1,0,0,M,0,1,50-59,0,0,0,1,0,G4,0,0,0,1,3,33,300,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,2.19,1_49,1,0,0,F,1,0,50-59,0,0,0,1,0,G4,0,0,0,1,2,22,200,False,Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
514,2.2,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2.2,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,2.42,1_49,1,0,0,M,0,1,14-29,1,0,0,0,0,G3,0,0,1,0,2,24,200,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2.19,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2.19,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2.19,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
514,2.19,1_49,1,0,0,F,1,0,30-39,0,1,0,0,0,G3,0,0,1,0,5,51,500,False,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,4.91,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,3,33,300,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422,5.69,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,4,42,478,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,4.77,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,1,12,100,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,11.5,50_249,0,1,0,F,1,0,30-39,0,1,0,0,0,G4,0,0,0,1,1,11,100,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
122,4.91,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,1,12,100,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3.25,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3.24,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3.33,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
522,3.28,50_249,0,1,0,F,1,0,14-29,1,0,0,0,0,G2,0,1,0,0,5,52,500,False,G,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,10.79,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,11,100,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,9.3,1_49,1,0,0,M,0,1,30-39,0,1,0,0,0,G3,0,0,1,0,1,12,100,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,10.79,1_49,1,0,0,F,1,0,40-49,0,0,1,0,0,G3,0,0,1,0,1,12,100,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
122,10.79,1_49,1,0,0,F,1,0,14-29,1,0,0,0,0,G3,0,0,1,0,1,12,100,False,H,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
